source,target,value,sourceI,targetI,flag
K 剧场版,机动战士高达THE ORIGIN V 激战 鲁姆战役篇,35,56,2304,0
K 剧场版,杀戮都市：O,35,56,2335,0
K 剧场版,枪神 剧场版,35,56,2390,0
K 剧场版,火影忍者剧场版：忍者之路,35,56,2691,0
K 剧场版,生化危机：诅咒,35,56,2955,0
K 剧场版,红线,35,56,3270,0
K 剧场版,苹果核战记：阿尔法,35,56,3510,0
K 剧场版,钢铁侠：噬甲危机,35,56,3983,0
K 剧场版,银魂剧场版：新译红樱篇,37,56,4005,0
K 剧场版,阿童木,35,56,4054,0
RE：人造人009,杀戮都市：O,37,63,2335,0
X战警：天启,X战警：第一战,35,69,70,0
X战警：天启,X战警：逆转未来,30,69,71,0
X战警：天启,亚瑟王：斗兽争霸,35,69,318,0
X战警：天启,侏罗纪世界,35,69,444,0
X战警：天启,光晕4：航向黎明号,35,69,510,0
X战警：天启,全面回忆,35,69,534,0
X战警：天启,分歧者2：绝地反击,35,69,631,0
X战警：天启,分歧者3：忠诚世界,35,69,632,0
X战警：天启,分歧者：异类觉醒,35,69,633,0
X战警：天启,创：战纪,35,69,644,0
X战警：天启,刺客信条,33,69,664,0
X战警：天启,加勒比海盗5：死无对证,35,69,693,0
X战警：天启,勇敢者游戏：决战丛林,35,69,707,0
X战警：天启,呆瓜的崛起,35,69,885,0
X战警：天启,哥斯拉,35,69,921,0
X战警：天启,地心历险记2：神秘岛,35,69,1025,0
X战警：天启,复仇者联盟,31,69,1071,0
X战警：天启,复仇者联盟2：奥创纪元,31,69,1072,0
X战警：天启,大战外星人,35,69,1125,0
X战警：天启,太空堡垒卡拉狄加：计划,35,69,1190,0
X战警：天启,太空巴迪,35,69,1191,0
X战警：天启,奇异博士,35,69,1225,0
X战警：天启,宇宙英雄之超银河传说,34,69,1329,0
X战警：天启,安德的游戏,35,69,1343,0
X战警：天启,宝莱坞机器人之恋,34,69,1361,0
X战警：天启,小飞侠：幻梦启航,35,69,1464,0
X战警：天启,屠魔战士,35,69,1514,0
X战警：天启,幻世追踪,35,69,1595,0
X战警：天启,异星战场,31,69,1620,0
X战警：天启,忍者神龟2：破影而出,35,69,1673,0
X战警：天启,忍者神龟：变种时代,35,69,1674,0
X战警：天启,新木乃伊,35,69,2074,0
X战警：天启,新铁血战士,35,69,2077,0
X战警：天启,明日世界,35,69,2145,0
X战警：天启,星球大战7：原力觉醒,35,69,2159,0
X战警：天启,星球大战8：最后的绝地武士,35,69,2160,0
X战警：天启,星球大战外传：侠盗一号,35,69,2161,0
X战警：天启,星际5555：异星梦系统秘传,34,69,2166,0
X战警：天启,星际迷航,35,69,2173,0
X战警：天启,星际迷航2：暗黑无界,35,69,2174,0
X战警：天启,星际迷航3：超越星辰,35,69,2175,0
X战警：天启,普罗米修斯,37,69,2193,0
X战警：天启,最后的巫师猎人,35,69,2235,0
X战警：天启,木星上行,35,69,2279,0
X战警：天启,机器人9号,35,69,2307,0
X战警：天启,楼上的外星人,35,69,2435,0
X战警：天启,正义联盟,31,69,2461,0
X战警：天启,正义联盟：战争,31,69,2465,0
X战警：天启,正义联盟：闪点悖论,31,69,2467,0
X战警：天启,死侍,35,69,2494,0
X战警：天启,沉睡魔咒,35,69,2550,0
X战警：天启,海底两万里,35,69,2605,0
X战警：天启,特种部队：眼镜蛇的崛起,35,69,2826,0
X战警：天启,独立日2：卷土重来,35,69,2855,0
X战警：天启,猎神：冬日之战,35,69,2878,0
X战警：天启,环太平洋,35,69,2928,0
X战警：天启,疯狂的麦克斯4：狂暴之路,35,69,3004,0
X战警：天启,神奇四侠2015,35,69,3119,0
X战警：天启,神奇女侠,35,69,3120,0
X战警：天启,神战：权力之眼,35,69,3125,0
X战警：天启,移动迷宫,35,69,3181,0
X战警：天启,移动迷宫2,35,69,3182,0
X战警：天启,移动迷宫3：死亡解药,35,69,3183,0
X战警：天启,第五波,35,69,3230,0
X战警：天启,终结者2018,35,69,3300,0
X战警：天启,终结者：创世纪,35,69,3301,0
X战警：天启,绿灯侠：首次飞行,35,69,3333,0
X战警：天启,美国队长,35,69,3374,0
X战警：天启,美国队长2,35,69,3375,0
X战警：天启,美国队长3,35,69,3376,0
X战警：天启,蚁人,35,69,3568,0
X战警：天启,蜘蛛侠：英雄归来,35,69,3573,0
X战警：天启,蝎子王4：争权夺利,35,69,3582,0
X战警：天启,蝙蝠侠大战超人：正义黎明,31,69,3585,0
X战警：天启,超人：钢铁之躯,35,69,3756,0
X战警：天启,超凡战队,35,69,3758,0
X战警：天启,超凡蜘蛛侠,35,69,3759,0
X战警：天启,超凡蜘蛛侠2,35,69,3760,0
X战警：天启,超级战舰,35,69,3772,0
X战警：天启,超能陆战队,35,69,3779,0
X战警：天启,迪迦奥特曼最终圣战,34,69,3842,0
X战警：天启,道士下山,35,69,3898,0
X战警：天启,遗失的世界,35,69,3903,0
X战警：天启,遗落战境,35,69,3907,0
X战警：天启,重返地球,35,69,3950,0
X战警：天启,金刚：骷髅岛,35,69,3962,0
X战警：天启,钢铁侠2,35,69,3980,0
X战警：天启,银河守卫队,35,69,3999,0
X战警：天启,银河护卫队,35,69,4000,0
X战警：天启,银河护卫队2,35,69,4001,0
X战警：天启,长城,35,69,4016,0
X战警：天启,阿凡达,35,69,4042,0
X战警：天启,雷神2：黑暗世界,35,69,4106,0
X战警：天启,雷神3：诸神黄昏,35,69,4107,0
X战警：天启,霍比特人1：意外之旅,35,69,4110,0
X战警：天启,霍比特人2：史矛革之战,35,69,4111,0
X战警：天启,霍比特人3：五军之战,35,69,4112,0
X战警：天启,非常小特工之时间大盗,35,69,4130,0
X战警：天启,飞出个未来大电影3：班德的游戏,31,69,4151,0
X战警：天启,饥饿游戏,35,69,4163,0
X战警：天启,饥饿游戏2：星火燎原,35,69,4164,0
X战警：天启,饥饿游戏3：嘲笑鸟(上),35,69,4165,0
X战警：天启,饥饿游戏3：嘲笑鸟(下),35,69,4166,0
X战警：天启,魔兽,35,69,4235,0
X战警：天启,魔鬼山历险记,35,69,4259,0
X战警：天启,黑暗塔,35,69,4315,0
X战警：天启,黑暗正义联盟,35,69,4318,0
X战警：第一战,X战警：逆转未来,34,70,71,0
X战警：第一战,为奴十二年,38,70,259,0
X战警：第一战,使命召唤,36,70,441,0
X战警：第一战,再造战士3：重生,35,70,578,0
X战警：第一战,别让我走,36,70,661,0
X战警：第一战,刺客信条,34,70,664,0
X战警：第一战,史蒂夫·乔布斯,38,70,843,0
X战警：第一战,嗜血破晓,35,70,952,0
X战警：第一战,大洋之间的灯光,38,70,1132,0
X战警：第一战,天际浩劫2,36,70,1177,0
X战警：第一战,太空堡垒卡拉狄加：计划,35,70,1190,0
X战警：第一战,巴黎危机,36,70,1542,0
X战警：第一战,年轻人,35,70,1576,0
X战警：第一战,异能,36,70,1623,0
X战警：第一战,弗兰克,38,70,1626,0
X战警：第一战,星际传奇3,36,70,2168,0
X战警：第一战,星际穿越,36,70,2172,0
X战警：第一战,普罗米修斯,38,70,2193,0
X战警：第一战,木星上行,36,70,2279,0
X战警：第一战,极乐空间,35,70,2365,0
X战警：第一战,极品飞车,36,70,2369,0
X战警：第一战,污垢,38,70,2546,0
X战警：第一战,泄密的心,36,70,2563,0
X战警：第一战,法老与众神,36,70,2568,0
X战警：第一战,湮灭,36,70,2659,0
X战警：第一战,火星救援,36,70,2695,0
X战警：第一战,特警判官,36,70,2828,0
X战警：第一战,狂怒,36,70,2837,0
X战警：第一战,猩球崛起,35,70,2887,0
X战警：第一战,猩球崛起2：黎明之战,35,70,2888,0
X战警：第一战,猩球崛起3：终极之战,35,70,2889,0
X战警：第一战,王牌特工2：黄金圈,37,70,2914,0
X战警：第一战,王牌特工：特工学院,37,70,2915,0
X战警：第一战,盗梦空间,36,70,3052,0
X战警：第一战,神奇四侠2015,36,70,3119,0
X战警：第一战,神秘代码,36,70,3132,0
X战警：第一战,移动迷宫,33,70,3181,0
X战警：第一战,第九区,35,70,3226,0
X战警：第一战,终结者2018,36,70,3300,0
X战警：第一战,维克多·弗兰肯斯坦,37,70,3327,0
X战警：第一战,至暗之时,35,70,3448,0
X战警：第一战,蝙蝠侠：黑暗骑士崛起,32,70,3595,0
X战警：第一战,超人：钢铁之躯,36,70,3756,0
X战警：第一战,超能失控,32,70,3774,0
X战警：第一战,超脑48小时,36,70,3780,0
X战警：第一战,超验骇客,36,70,3785,0
X战警：第一战,重生男人,35,70,3945,0
X战警：第一战,金刚狼2,36,70,3960,0
X战警：第一战,金刚狼3：殊死一战,35,70,3961,0
X战警：第一战,铁甲钢拳,35,70,3988,0
X战警：第一战,银河护卫队,36,70,4000,0
X战警：第一战,银翼杀手2049,36,70,4003,0
X战警：第一战,间谍同盟,36,70,4027,0
X战警：第一战,阿凡达,36,70,4042,0
X战警：第一战,雪人,38,70,4095,0
X战警：第一战,雪国列车,35,70,4096,0
X战警：第一战,零点定理,36,70,4105,0
X战警：第一战,魔术技法,35,70,4248,0
X战警：第一战,麦克白,38,70,4288,0
X战警：逆转未来,侏罗纪世界,35,71,444,0
X战警：逆转未来,保罗,36,71,464,0
X战警：逆转未来,光晕4：航向黎明号,35,71,510,0
X战警：逆转未来,全面回忆,35,71,534,0
X战警：逆转未来,分歧者2：绝地反击,35,71,631,0
X战警：逆转未来,分歧者3：忠诚世界,35,71,632,0
X战警：逆转未来,分歧者：异类觉醒,35,71,633,0
X战警：逆转未来,创：战纪,35,71,644,0
X战警：逆转未来,刺客信条,32,71,664,0
X战警：逆转未来,哥斯拉,35,71,921,0
X战警：逆转未来,地心历险记2：神秘岛,35,71,1025,0
X战警：逆转未来,复仇者联盟,35,71,1071,0
X战警：逆转未来,复仇者联盟2：奥创纪元,35,71,1072,0
X战警：逆转未来,大战外星人,35,71,1125,0
X战警：逆转未来,天际浩劫2,36,71,1177,0
X战警：逆转未来,太空堡垒卡拉狄加：计划,35,71,1190,0
X战警：逆转未来,安德的游戏,35,71,1343,0
X战警：逆转未来,小飞侠：幻梦启航,34,71,1464,0
X战警：逆转未来,幻世追踪,35,71,1595,0
X战警：逆转未来,异星战场,35,71,1620,0
X战警：逆转未来,异能,36,71,1623,0
X战警：逆转未来,忍者神龟2：破影而出,35,71,1673,0
X战警：逆转未来,忍者神龟：变种时代,35,71,1674,0
X战警：逆转未来,新铁血战士,35,71,2077,0
X战警：逆转未来,明日世界,35,71,2145,0
X战警：逆转未来,星球大战7：原力觉醒,35,71,2159,0
X战警：逆转未来,星球大战8：最后的绝地武士,35,71,2160,0
X战警：逆转未来,星球大战外传：侠盗一号,35,71,2161,0
X战警：逆转未来,星际传奇3,36,71,2168,0
X战警：逆转未来,星际穿越,36,71,2172,0
X战警：逆转未来,星际迷航,35,71,2173,0
X战警：逆转未来,星际迷航2：暗黑无界,35,71,2174,0
X战警：逆转未来,星际迷航3：超越星辰,35,71,2175,0
X战警：逆转未来,普罗米修斯,36,71,2193,0
X战警：逆转未来,木星上行,32,71,2279,0
X战警：逆转未来,正义联盟,35,71,2461,0
X战警：逆转未来,正义联盟：战争,35,71,2465,0
X战警：逆转未来,正义联盟：闪点悖论,35,71,2467,0
X战警：逆转未来,死侍,35,71,2494,0
X战警：逆转未来,汉娜,36,71,2542,0
X战警：逆转未来,沉睡魔咒,36,71,2550,0
X战警：逆转未来,法老与众神,36,71,2568,0
X战警：逆转未来,泰山归来：险战丛林,36,71,2573,0
X战警：逆转未来,火星救援,36,71,2695,0
X战警：逆转未来,特种部队：眼镜蛇的崛起,35,71,2826,0
X战警：逆转未来,特警判官,36,71,2828,0
X战警：逆转未来,独立日2：卷土重来,35,71,2855,0
X战警：逆转未来,王牌特工2：黄金圈,36,71,2914,0
X战警：逆转未来,王牌特工：特工学院,36,71,2915,0
X战警：逆转未来,环太平洋,35,71,2928,0
X战警：逆转未来,疯狂的麦克斯4：狂暴之路,35,71,3004,0
X战警：逆转未来,盗梦空间,36,71,3052,0
X战警：逆转未来,神奇四侠2015,32,71,3119,0
X战警：逆转未来,秘密特工,36,71,3177,0
X战警：逆转未来,移动迷宫,29,71,3181,0
X战警：逆转未来,移动迷宫2,35,71,3182,0
X战警：逆转未来,移动迷宫3：死亡解药,35,71,3183,0
X战警：逆转未来,第五波,35,71,3230,0
X战警：逆转未来,终结者2018,32,71,3300,0
X战警：逆转未来,终结者：创世纪,35,71,3301,0
X战警：逆转未来,绿灯侠：首次飞行,35,71,3333,0
X战警：逆转未来,美国队长,35,71,3374,0
X战警：逆转未来,美国队长2,35,71,3375,0
X战警：逆转未来,美国队长3,35,71,3376,0
X战警：逆转未来,蚁人,35,71,3568,0
X战警：逆转未来,蜘蛛侠：英雄归来,35,71,3573,0
X战警：逆转未来,蝙蝠侠大战超人：正义黎明,35,71,3585,0
X战警：逆转未来,蝙蝠侠：黑暗骑士崛起,36,71,3595,0
X战警：逆转未来,超人：钢铁之躯,32,71,3756,0
X战警：逆转未来,超凡战队,35,71,3758,0
X战警：逆转未来,超凡蜘蛛侠,35,71,3759,0
X战警：逆转未来,超凡蜘蛛侠2,35,71,3760,0
X战警：逆转未来,超级战舰,35,71,3772,0
X战警：逆转未来,超能失控,36,71,3774,0
X战警：逆转未来,超能查派,37,71,3776,0
X战警：逆转未来,超能陆战队,35,71,3779,0
X战警：逆转未来,超验骇客,36,71,3785,0
X战警：逆转未来,遗失的世界,35,71,3903,0
X战警：逆转未来,遗落战境,35,71,3907,0
X战警：逆转未来,重返地球,35,71,3950,0
X战警：逆转未来,金刚狼,37,71,3959,0
X战警：逆转未来,金刚狼2,34,71,3960,0
X战警：逆转未来,金刚狼3：殊死一战,37,71,3961,0
X战警：逆转未来,钢铁侠2,35,71,3980,0
X战警：逆转未来,铁甲钢拳,37,71,3988,0
X战警：逆转未来,银河守卫队,35,71,3999,0
X战警：逆转未来,银河护卫队,32,71,4000,0
X战警：逆转未来,银河护卫队2,35,71,4001,0
X战警：逆转未来,阿凡达,32,71,4042,0
X战警：逆转未来,非常小特工之时间大盗,35,71,4130,0
X战警：逆转未来,飞出个未来大电影3：班德的游戏,35,71,4151,0
X战警：逆转未来,饥饿游戏,35,71,4163,0
X战警：逆转未来,饥饿游戏2：星火燎原,35,71,4164,0
X战警：逆转未来,饥饿游戏3：嘲笑鸟(上),35,71,4165,0
X战警：逆转未来,饥饿游戏3：嘲笑鸟(下),35,71,4166,0
Z岛,极道大战争,35,72,2381,0
“吃吃”的爱,一步之遥,36,73,111,0
“吃吃”的爱,临时同居,36,73,250,0
“吃吃”的爱,二代妖精之今生有幸,35,73,292,0
“吃吃”的爱,二次初恋,35,73,295,0
“吃吃”的爱,健忘村,36,73,484,0
“吃吃”的爱,分手再说我爱你,36,73,629,0
“吃吃”的爱,前任2：备胎反击战,36,73,668,0
“吃吃”的爱,北京遇上西雅图,36,73,716,0
“吃吃”的爱,北京遇上西雅图之不二情书,36,73,717,0
“吃吃”的爱,华丽上班族,36,73,740,0
“吃吃”的爱,单身男女2,36,73,750,0
“吃吃”的爱,命中注定,36,73,893,0
“吃吃”的爱,大话西游3,32,73,1142,0
“吃吃”的爱,天亮之前,37,73,1152,0
“吃吃”的爱,宅女侦探桂香,33,73,1327,0
“吃吃”的爱,小时代3：刺金时代,36,73,1435,0
“吃吃”的爱,巴黎假期,36,73,1541,0
“吃吃”的爱,恋爱排班表,36,73,1722,0
“吃吃”的爱,指甲刀人魔,36,73,1973,0
“吃吃”的爱,捉妖记,36,73,1976,0
“吃吃”的爱,摆渡人,36,73,2002,0
“吃吃”的爱,撒娇女人最好命,36,73,2015,0
“吃吃”的爱,整容日记,36,73,2044,0
“吃吃”的爱,新娘大作战,36,73,2067,0
“吃吃”的爱,春娇救志明,36,73,2180,0
“吃吃”的爱,暴走神探,36,73,2219,0
“吃吃”的爱,盗马记,36,73,3055,0
“吃吃”的爱,盲探,36,73,3060,0
“吃吃”的爱,神探驾到,32,73,3128,0
“吃吃”的爱,第二次爱你,35,73,3229,0
“吃吃”的爱,等一个人咖啡,36,73,3237,0
“吃吃”的爱,美人鱼,32,73,3363,0
“吃吃”的爱,西游伏妖篇,36,73,3627,0
“吃吃”的爱,西游记之孙悟空三打白骨精,36,73,3629,0
“吃吃”的爱,西游记女儿国,32,73,3630,0
“吃吃”的爱,西游降魔篇,36,73,3631,0
“吃吃”的爱,重返20岁,29,73,3948,0
“吃吃”的爱,钟馗伏魔：雪妖魔灵,36,73,3974,0
“吃吃”的爱,鲛珠传,32,73,4273,0
一万年以后,星游记之风暴法米拉,35,78,2158,0
一万年以后,西游记之大圣归来,35,78,3628,0
一万年以后,铠甲勇士捕王,35,78,3996,0
一万年以后,魁拔Ⅲ战神崛起,35,78,4229,0
一万年以后,魁拔之大战元泱界,35,78,4230,0
一个人的武林,全城戒备,36,79,528,0
一个人的武林,叶问3,38,79,844,0
一个人的武林,大追捕,36,79,1144,0
一个人的武林,枪王之王,36,79,2389,0
一个人的武林,武侠,38,79,2470,0
一个人的武林,碟中谍5：神秘国度,36,79,3102,0
一个人的武林,窃听风云3,36,79,3202,0
一个人的武林,谜城,36,79,3714,0
一个人的武林,追龙,38,79,3863,0
一个人的武林,魔警,36,79,4255,0
一个勺子,洋妞到我家,37,81,2576,0
一九四二,我的战争,35,83,1897,0
一九四二,捍卫者,35,83,1978,0
一九四二,明月几时有,35,83,2149,0
一九四二,秦时明月之一舞倾城,35,83,3179,0
一九四二,芳华,32,83,3494,0
一些怪人,乌云背后的幸福线,35,84,263,0
一些怪人,你好安妮,35,84,428,0
一些怪人,你好，我叫多蕾丝,35,84,430,0
一些怪人,再次回家,35,84,564,0
一些怪人,准许,35,84,614,0
一些怪人,午夜邂逅,35,84,736,0
一些怪人,咖啡公社,35,84,906,0
一些怪人,塔卢拉,35,84,1054,0
一些怪人,大叔阿什比,35,84,1115,0
一些怪人,学会驾驶,35,84,1322,0
一些怪人,怦然心动,35,84,1691,0
一些怪人,恋恋视距离,35,84,1719,0
一些怪人,我和厄尔以及将死的女孩,37,84,1846,0
一些怪人,我的初恋女孩,35,84,1885,0
一些怪人,援交情缘,35,84,1996,0
一些怪人,昔日英雄,35,84,2151,0
一些怪人,最后的直男,35,84,2242,0
一些怪人,爱情限时恋未尽,35,84,2785,0
一些怪人,童年的约定,35,84,3211,0
一些怪人,第十二夜,35,84,3234,0
一些怪人,老妈操碎心,35,84,3401,0
一些怪人,艺术家,35,84,3475,0
一些怪人,蓝色杰伊,35,84,3552,0
一些怪人,贝拉的奇幻花园,35,84,3723,0
一些怪人,赤足,35,84,3743,0
一些怪人,跟别人睡了,35,84,3791,0
一些怪人,阿罗哈,35,84,4057,0
一代宗师,听风者,38,85,875,0
一代宗师,太平轮(上),38,85,1184,0
一代宗师,太平轮(下)·彼岸,38,85,1185,0
一代宗师,罗曼蒂克消亡史,38,85,3349,0
